timestamp_ms,cpu_frame_ms,cpu_world_ms,cpu_gen_ms,cpu_mesh_ms,cpu_upload_ms,cpu_render_submit_ms,cpu_wait_ms,chunks_loaded,chunks_visible,chunks_meshed,mesh_jobs_pending,gen_jobs_pending,io_jobs_pending,io_jobs_dropped,bytes_uploaded,draw_calls,triangles,player_x,player_y,player_z
19563,6.055,0.000,0.000,0.000,0.000,0.000,0.000,1357,448,0,0,6,0,0,0,448,896,584.5,200.0,-192.0
19610,6.201,0.000,0.000,0.000,0.000,0.000,0.000,1348,452,0,0,6,0,0,0,452,904,585.2,200.0,-191.8
19618,38.219,0.000,0.000,0.000,0.000,0.000,0.000,1354,454,0,0,6,0,0,0,454,908,587.1,200.0,-191.4
19654,7.341,0.000,0.000,0.000,0.000,0.000,0.000,1360,453,0,0,6,0,0,0,453,906,588.9,200.0,-191.0
19669,6.618,0.000,0.000,0.000,0.000,0.000,0.000,1366,447,0,0,6,0,0,0,447,894,589.7,200.0,-190.9
19685,6.460,0.000,0.000,0.000,0.000,0.000,0.000,1372,447,0,0,6,0,0,0,447,894,590.4,200.0,-190.7
19699,6.575,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,591.1,200.0,-190.5
19715,6.122,0.000,0.000,0.000,0.000,0.000,0.000,1378,448,0,0,0,0,0,0,448,896,591.9,200.0,-190.4
19729,6.521,0.000,0.000,0.000,0.000,0.000,0.000,1378,447,0,0,0,0,0,0,447,894,592.6,200.0,-190.2
19801,6.106,0.000,0.000,0.000,0.000,0.000,0.000,1348,447,0,0,6,0,0,0,447,894,593.3,200.0,-190.0
19808,63.044,0.000,0.000,0.000,0.000,0.000,0.000,1354,447,0,0,6,0,0,0,447,894,596.4,200.0,-189.3
19825,6.147,0.000,0.000,0.000,0.000,0.000,0.000,1360,445,0,0,6,0,0,0,445,890,597.2,200.0,-189.1
19846,8.225,0.000,0.000,0.000,0.000,0.000,0.000,1366,444,0,0,6,0,0,0,444,888,598.2,200.0,-188.9
19883,8.622,0.000,0.000,0.000,0.000,0.000,0.000,1372,446,0,0,6,0,0,0,446,892,600.0,200.0,-188.4
19897,7.793,0.000,0.000,0.000,0.000,0.000,0.000,1378,443,0,0,0,0,0,0,443,886,600.8,200.0,-188.2
19913,6.113,0.000,0.000,0.000,0.000,0.000,0.000,1378,443,0,0,0,0,0,0,443,886,601.5,200.0,-188.0
19928,6.622,0.000,0.000,0.000,0.000,0.000,0.000,1378,444,0,0,0,0,0,0,444,888,602.2,200.0,-187.9
19943,5.893,0.000,0.000,0.000,0.000,0.000,0.000,1378,446,0,0,0,0,0,0,446,892,603.0,200.0,-187.7
19958,6.431,0.000,0.000,0.000,0.000,0.000,0.000,1378,444,0,0,0,0,0,0,444,888,603.7,200.0,-187.5
19973,6.037,0.000,0.000,0.000,0.000,0.000,0.000,1378,443,0,0,0,0,0,0,443,886,604.4,200.0,-187.3
19988,5.987,0.000,0.000,0.000,0.000,0.000,0.000,1378,442,0,0,0,0,0,0,442,884,605.2,200.0,-187.1
20008,5.973,0.000,0.000,0.000,0.000,0.000,0.000,1378,441,0,0,0,0,0,0,441,882,605.9,200.0,-186.9
20026,10.858,0.000,0.000,0.000,0.000,0.000,0.000,1378,442,0,0,0,0,0,0,442,884,606.9,200.0,-186.6
20061,7.408,0.000,0.000,0.000,0.000,0.000,0.000,1378,441,0,0,0,0,0,0,441,882,608.7,200.0,-186.1
20162,6.037,0.000,0.000,0.000,0.000,0.000,0.000,1339,437,0,0,6,0,0,0,437,874,609.4,200.0,-185.9
20169,91.456,0.000,0.000,0.000,0.000,0.000,0.000,1345,438,0,0,6,0,0,0,438,876,613.8,200.0,-184.6
20202,6.531,0.000,0.000,0.000,0.000,0.000,0.000,1351,441,0,0,6,0,0,0,441,882,615.4,200.0,-184.1
20216,6.366,0.000,0.000,0.000,0.000,0.000,0.000,1357,440,0,0,6,0,0,0,440,880,616.1,200.0,-183.9
20232,5.976,0.000,0.000,0.000,0.000,0.000,0.000,1363,441,0,0,6,0,0,0,441,882,616.9,200.0,-183.7
20247,6.323,0.000,0.000,0.000,0.000,0.000,0.000,1369,446,0,0,6,0,0,0,446,892,617.6,200.0,-183.5
20262,6.614,0.000,0.000,0.000,0.000,0.000,0.000,1375,447,0,0,1,0,0,0,447,894,618.3,200.0,-183.2
20278,6.764,0.000,0.000,0.000,0.000,0.000,0.000,1376,448,0,0,0,0,0,0,448,896,619.0,200.0,-183.0
20293,6.607,0.000,0.000,0.000,0.000,0.000,0.000,1376,445,0,0,0,0,0,0,445,890,619.8,200.0,-182.8
20312,6.156,0.000,0.000,0.000,0.000,0.000,0.000,1376,445,0,0,0,0,0,0,445,890,620.5,200.0,-182.6
20330,10.643,0.000,0.000,0.000,0.000,0.000,0.000,1376,444,0,0,0,0,0,0,444,888,621.5,200.0,-182.2
20367,6.852,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,0,0,0,0,442,884,623.3,200.0,-181.6
20381,6.550,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,0,0,0,0,442,884,624.0,200.0,-181.4
20396,5.434,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,0,0,0,0,442,884,624.7,200.0,-181.2
20500,5.518,0.000,0.000,0.000,0.000,0.000,0.000,1335,440,0,0,6,0,0,0,440,880,625.4,200.0,-180.9
20516,94.167,0.000,0.000,0.000,0.000,0.000,0.000,1341,439,0,0,6,0,0,0,439,878,630.1,200.0,-179.3
20534,7.244,0.000,0.000,0.000,0.000,0.000,0.000,1347,441,0,0,6,0,0,0,441,882,631.0,200.0,-178.9
20549,6.771,0.000,0.000,0.000,0.000,0.000,0.000,1353,445,0,0,6,0,0,0,445,890,631.7,200.0,-178.7
20565,6.739,0.000,0.000,0.000,0.000,0.000,0.000,1359,446,0,0,6,0,0,0,446,892,632.4,200.0,-178.4
20580,6.799,0.000,0.000,0.000,0.000,0.000,0.000,1365,449,0,0,6,0,0,0,449,898,633.2,200.0,-178.2
20595,7.387,0.000,0.000,0.000,0.000,0.000,0.000,1371,454,0,0,4,0,0,0,454,908,633.9,200.0,-177.9
20610,6.530,0.000,0.000,0.000,0.000,0.000,0.000,1375,452,0,0,0,0,0,0,452,904,634.6,200.0,-177.6
20635,6.558,0.000,0.000,0.000,0.000,0.000,0.000,1375,451,0,0,0,0,0,0,451,902,635.5,200.0,-177.3
20671,11.563,0.000,0.000,0.000,0.000,0.000,0.000,1375,448,0,0,0,0,0,0,448,896,637.4,200.0,-176.6
20686,7.179,0.000,0.000,0.000,0.000,0.000,0.000,1375,449,0,0,0,0,0,0,449,898,638.1,200.0,-176.3
20702,7.505,0.000,0.000,0.000,0.000,0.000,0.000,1375,449,0,0,0,0,0,0,449,898,638.8,200.0,-176.0
20715,7.426,0.000,0.000,0.000,0.000,0.000,0.000,1375,449,0,0,0,0,0,0,449,898,639.5,200.0,-175.8
20767,6.237,0.000,0.000,0.000,0.000,0.000,0.000,1356,448,0,0,6,0,0,0,448,896,640.2,200.0,-175.5
20861,42.161,0.000,0.000,0.000,0.000,0.000,0.000,1332,448,0,0,6,0,0,0,448,896,642.5,200.0,-174.6
20871,88.474,0.000,0.000,0.000,0.000,0.000,0.000,1338,443,0,0,6,0,0,0,443,886,646.6,200.0,-172.9
20896,10.143,0.000,0.000,0.000,0.000,0.000,0.000,1344,441,0,0,6,0,0,0,441,882,647.9,200.0,-172.3
20923,5.948,0.000,0.000,0.000,0.000,0.000,0.000,1350,443,0,0,6,0,0,0,443,886,649.1,200.0,-171.8
20938,6.474,0.000,0.000,0.000,0.000,0.000,0.000,1356,440,0,0,6,0,0,0,440,880,649.8,200.0,-171.5
20953,6.262,0.000,0.000,0.000,0.000,0.000,0.000,1362,440,0,0,6,0,0,0,440,880,650.5,200.0,-171.2
20969,6.108,0.000,0.000,0.000,0.000,0.000,0.000,1368,442,0,0,6,0,0,0,442,884,651.2,200.0,-170.9
20984,6.295,0.000,0.000,0.000,0.000,0.000,0.000,1374,445,0,0,3,0,0,0,445,890,651.9,200.0,-170.6
20999,6.282,0.000,0.000,0.000,0.000,0.000,0.000,1377,443,0,0,0,0,0,0,443,886,652.6,200.0,-170.3
21014,6.279,0.000,0.000,0.000,0.000,0.000,0.000,1377,442,0,0,0,0,0,0,442,884,653.3,200.0,-170.0
21029,5.687,0.000,0.000,0.000,0.000,0.000,0.000,1377,441,0,0,0,0,0,0,441,882,654.0,200.0,-169.7
21052,5.777,0.000,0.000,0.000,0.000,0.000,0.000,1377,441,0,0,0,0,0,0,441,882,654.9,200.0,-169.3
21088,9.443,0.000,0.000,0.000,0.000,0.000,0.000,1377,441,0,0,0,0,0,0,441,882,656.7,200.0,-168.5
21194,5.750,0.000,0.000,0.000,0.000,0.000,0.000,1338,437,0,0,6,0,0,0,437,874,657.4,200.0,-168.1
21206,97.329,0.000,0.000,0.000,0.000,0.000,0.000,1344,437,0,0,6,0,0,0,437,874,661.9,200.0,-166.0
21227,5.773,0.000,0.000,0.000,0.000,0.000,0.000,1350,437,0,0,6,0,0,0,437,874,662.8,200.0,-165.5
21242,5.669,0.000,0.000,0.000,0.000,0.000,0.000,1356,439,0,0,6,0,0,0,439,878,663.5,200.0,-165.2
21257,5.978,0.000,0.000,0.000,0.000,0.000,0.000,1362,436,0,0,6,0,0,0,436,872,664.2,200.0,-164.9
21273,6.062,0.000,0.000,0.000,0.000,0.000,0.000,1368,440,0,0,6,0,0,0,440,880,664.9,200.0,-164.5
21287,6.197,0.000,0.000,0.000,0.000,0.000,0.000,1374,443,0,0,1,0,0,0,443,886,665.5,200.0,-164.2
21303,5.919,0.000,0.000,0.000,0.000,0.000,0.000,1375,442,0,0,0,0,0,0,442,884,666.2,200.0,-163.9
21318,6.261,0.000,0.000,0.000,0.000,0.000,0.000,1375,443,0,0,0,0,0,0,443,886,666.9,200.0,-163.5
21332,6.030,0.000,0.000,0.000,0.000,0.000,0.000,1375,443,0,0,0,0,0,0,443,886,667.6,200.0,-163.2
21355,5.506,0.000,0.000,0.000,0.000,0.000,0.000,1375,443,0,0,0,0,0,0,443,886,668.4,200.0,-162.7
21391,9.229,0.000,0.000,0.000,0.000,0.000,0.000,1375,440,0,0,0,0,0,0,440,880,670.1,200.0,-161.9
21406,6.725,0.000,0.000,0.000,0.000,0.000,0.000,1375,441,0,0,0,0,0,0,441,882,670.8,200.0,-161.5
21422,6.339,0.000,0.000,0.000,0.000,0.000,0.000,1375,441,0,0,0,0,0,0,441,882,671.5,200.0,-161.2
21436,6.308,0.000,0.000,0.000,0.000,0.000,0.000,1375,442,0,0,0,0,0,0,442,884,672.2,200.0,-160.8
21553,5.868,0.000,0.000,0.000,0.000,0.000,0.000,1334,442,0,0,6,0,0,0,442,884,672.9,200.0,-160.4
21561,107.462,0.000,0.000,0.000,0.000,0.000,0.000,1340,442,0,0,6,0,0,0,442,884,677.2,200.0,-158.0
21613,6.597,0.000,0.000,0.000,0.000,0.000,0.000,1324,441,0,0,6,0,0,0,441,882,677.9,200.0,-157.7
21620,42.827,0.000,0.000,0.000,0.000,0.000,0.000,1330,442,0,0,6,0,0,0,442,884,679.9,200.0,-156.6
21655,6.074,0.000,0.000,0.000,0.000,0.000,0.000,1336,443,0,0,6,0,0,0,443,886,681.3,200.0,-155.8
21670,6.250,0.000,0.000,0.000,0.000,0.000,0.000,1342,442,0,0,6,0,0,0,442,884,682.0,200.0,-155.4
21684,6.400,0.000,0.000,0.000,0.000,0.000,0.000,1348,442,0,0,6,0,0,0,442,884,682.6,200.0,-155.0
21699,6.185,0.000,0.000,0.000,0.000,0.000,0.000,1354,440,0,0,6,0,0,0,440,880,683.3,200.0,-154.6
21715,6.087,0.000,0.000,0.000,0.000,0.000,0.000,1360,443,0,0,6,0,0,0,443,886,684.0,200.0,-154.3
21730,6.175,0.000,0.000,0.000,0.000,0.000,0.000,1366,443,0,0,4,0,0,0,443,886,684.6,200.0,-153.9
21745,6.558,0.000,0.000,0.000,0.000,0.000,0.000,1370,444,0,0,0,0,0,0,444,888,685.3,200.0,-153.5
21760,6.276,0.000,0.000,0.000,0.000,0.000,0.000,1370,443,0,0,0,0,0,0,443,886,685.9,200.0,-153.1
21780,6.536,0.000,0.000,0.000,0.000,0.000,0.000,1370,440,0,0,0,0,0,0,440,880,686.6,200.0,-152.7
21797,10.988,0.000,0.000,0.000,0.000,0.000,0.000,1370,439,0,0,0,0,0,0,439,878,687.5,200.0,-152.2
21832,6.592,0.000,0.000,0.000,0.000,0.000,0.000,1370,438,0,0,0,0,0,0,438,876,689.0,200.0,-151.3
21926,5.946,0.000,0.000,0.000,0.000,0.000,0.000,1339,438,0,0,6,0,0,0,438,876,689.7,200.0,-150.9
21934,84.900,0.000,0.000,0.000,0.000,0.000,0.000,1345,439,0,0,6,0,0,0,439,878,693.3,200.0,-148.6
21968,7.748,0.000,0.000,0.000,0.000,0.000,0.000,1351,438,0,0,6,0,0,0,438,876,694.8,200.0,-147.7
21983,6.468,0.000,0.000,0.000,0.000,0.000,0.000,1357,439,0,0,6,0,0,0,439,878,695.4,200.0,-147.3
21998,6.331,0.000,0.000,0.000,0.000,0.000,0.000,1363,443,0,0,6,0,0,0,443,886,696.0,200.0,-146.9
22014,6.515,0.000,0.000,0.000,0.000,0.000,0.000,1369,444,0,0,3,0,0,0,444,888,696.7,200.0,-146.4
22028,6.422,0.000,0.000,0.000,0.000,0.000,0.000,1372,448,0,0,0,0,0,0,448,896,697.3,200.0,-146.0
22043,6.192,0.000,0.000,0.000,0.000,0.000,0.000,1372,448,0,0,0,0,0,0,448,896,697.9,200.0,-145.6
22058,5.972,0.000,0.000,0.000,0.000,0.000,0.000,1372,445,0,0,0,0,0,0,445,890,698.6,200.0,-145.2
22073,5.904,0.000,0.000,0.000,0.000,0.000,0.000,1372,443,0,0,0,0,0,0,443,886,699.2,200.0,-144.8
22092,5.661,0.000,0.000,0.000,0.000,0.000,0.000,1372,444,0,0,0,0,0,0,444,888,699.8,200.0,-144.4
22110,9.819,0.000,0.000,0.000,0.000,0.000,0.000,1372,443,0,0,0,0,0,0,443,886,700.7,200.0,-143.8
22185,7.653,0.000,0.000,0.000,0.000,0.000,0.000,1348,450,0,0,6,0,0,0,450,900,702.2,200.0,-142.8
22191,45.572,0.000,0.000,0.000,0.000,0.000,0.000,1354,448,0,0,6,0,0,0,448,896,704.1,200.0,-141.5
22304,6.060,0.000,0.000,0.000,0.000,0.000,0.000,1329,445,0,0,6,0,0,0,445,890,705.5,200.0,-140.6
22312,85.022,0.000,0.000,0.000,0.000,0.000,0.000,1335,441,0,0,6,0,0,0,441,882,709.0,200.0,-138.1
22347,7.740,0.000,0.000,0.000,0.000,0.000,0.000,1341,437,0,0,6,0,0,0,437,874,710.5,200.0,-137.0
22362,6.371,0.000,0.000,0.000,0.000,0.000,0.000,1347,436,0,0,6,0,0,0,436,872,711.1,200.0,-136.6
22378,5.664,0.000,0.000,0.000,0.000,0.000,0.000,1353,437,0,0,6,0,0,0,437,874,711.7,200.0,-136.1
22394,5.983,0.000,0.000,0.000,0.000,0.000,0.000,1359,436,0,0,6,0,0,0,436,872,712.3,200.0,-135.6
22409,6.429,0.000,0.000,0.000,0.000,0.000,0.000,1365,435,0,0,6,0,0,0,435,870,712.9,200.0,-135.2
22423,6.780,0.000,0.000,0.000,0.000,0.000,0.000,1371,443,0,0,1,0,0,0,443,886,713.5,200.0,-134.8
22438,5.703,0.000,0.000,0.000,0.000,0.000,0.000,1372,442,0,0,0,0,0,0,442,884,714.1,200.0,-134.3
22452,5.433,0.000,0.000,0.000,0.000,0.000,0.000,1372,442,0,0,0,0,0,0,442,884,714.7,200.0,-133.9
22472,5.331,0.000,0.000,0.000,0.000,0.000,0.000,1372,442,0,0,0,0,0,0,442,884,715.3,200.0,-133.4
22491,9.672,0.000,0.000,0.000,0.000,0.000,0.000,1372,444,0,0,0,0,0,0,444,888,716.2,200.0,-132.8
22526,7.099,0.000,0.000,0.000,0.000,0.000,0.000,1372,441,0,0,0,0,0,0,441,882,717.6,200.0,-131.7
22541,5.795,0.000,0.000,0.000,0.000,0.000,0.000,1372,440,0,0,0,0,0,0,440,880,718.2,200.0,-131.2
22557,5.857,0.000,0.000,0.000,0.000,0.000,0.000,1372,439,0,0,0,0,0,0,439,878,718.8,200.0,-130.7
22572,5.972,0.000,0.000,0.000,0.000,0.000,0.000,1372,439,0,0,0,0,0,0,439,878,719.4,200.0,-130.3
22586,6.078,0.000,0.000,0.000,0.000,0.000,0.000,1372,440,0,0,0,0,0,0,440,880,720.0,200.0,-129.8
22696,5.875,0.000,0.000,0.000,0.000,0.000,0.000,1335,440,0,0,6,0,0,0,440,880,720.6,200.0,-129.3
22707,100.635,0.000,0.000,0.000,0.000,0.000,0.000,1341,442,0,0,6,0,0,0,442,884,724.5,200.0,-126.2
22763,6.055,0.000,0.000,0.000,0.000,0.000,0.000,1323,440,0,0,6,0,0,0,440,880,725.1,200.0,-125.7
22771,45.533,0.000,0.000,0.000,0.000,0.000,0.000,1329,441,0,0,6,0,0,0,441,882,726.9,200.0,-124.2
22803,7.495,0.000,0.000,0.000,0.000,0.000,0.000,1335,441,0,0,6,0,0,0,441,882,728.2,200.0,-123.2
22819,6.812,0.000,0.000,0.000,0.000,0.000,0.000,1341,439,0,0,6,0,0,0,439,878,728.7,200.0,-122.7
22833,7.096,0.000,0.000,0.000,0.000,0.000,0.000,1347,438,0,0,6,0,0,0,438,876,729.3,200.0,-122.2
22847,6.052,0.000,0.000,0.000,0.000,0.000,0.000,1353,439,0,0,6,0,0,0,439,878,729.9,200.0,-121.7
22862,5.605,0.000,0.000,0.000,0.000,0.000,0.000,1359,439,0,0,6,0,0,0,439,878,730.4,200.0,-121.2
22878,5.701,0.000,0.000,0.000,0.000,0.000,0.000,1365,438,0,0,6,0,0,0,438,876,731.0,200.0,-120.7
22893,5.697,0.000,0.000,0.000,0.000,0.000,0.000,1371,444,0,0,0,0,0,0,444,888,731.6,200.0,-120.2
22908,5.745,0.000,0.000,0.000,0.000,0.000,0.000,1371,446,0,0,0,0,0,0,446,892,732.2,200.0,-119.7
22927,5.823,0.000,0.000,0.000,0.000,0.000,0.000,1371,444,0,0,0,0,0,0,444,888,732.7,200.0,-119.2
22945,9.488,0.000,0.000,0.000,0.000,0.000,0.000,1371,445,0,0,0,0,0,0,445,890,733.6,200.0,-118.5
22980,6.641,0.000,0.000,0.000,0.000,0.000,0.000,1371,444,0,0,0,0,0,0,444,888,734.9,200.0,-117.3
22996,6.265,0.000,0.000,0.000,0.000,0.000,0.000,1371,443,0,0,0,0,0,0,443,886,735.5,200.0,-116.8
23012,6.004,0.000,0.000,0.000,0.000,0.000,0.000,1371,442,0,0,0,0,0,0,442,884,736.0,200.0,-116.3
23107,6.889,0.000,0.000,0.000,0.000,0.000,0.000,1340,440,0,0,6,0,0,0,440,880,736.6,200.0,-115.8
23115,86.719,0.000,0.000,0.000,0.000,0.000,0.000,1346,440,0,0,6,0,0,0,440,880,739.8,200.0,-112.8
23150,7.515,0.000,0.000,0.000,0.000,0.000,0.000,1352,440,0,0,6,0,0,0,440,880,741.1,200.0,-111.6
23202,6.645,0.000,0.000,0.000,0.000,0.000,0.000,1333,445,0,0,6,0,0,0,445,890,741.6,200.0,-111.1
23208,43.447,0.000,0.000,0.000,0.000,0.000,0.000,1339,443,0,0,6,0,0,0,443,886,743.2,200.0,-109.6
23242,5.191,0.000,0.000,0.000,0.000,0.000,0.000,1345,444,0,0,6,0,0,0,444,888,744.4,200.0,-108.4
23257,6.122,0.000,0.000,0.000,0.000,0.000,0.000,1351,442,0,0,6,0,0,0,442,884,745.0,200.0,-107.9
23272,6.269,0.000,0.000,0.000,0.000,0.000,0.000,1357,442,0,0,6,0,0,0,442,884,745.5,200.0,-107.4
23287,6.407,0.000,0.000,0.000,0.000,0.000,0.000,1363,440,0,0,6,0,0,0,440,880,746.0,200.0,-106.8
23302,6.364,0.000,0.000,0.000,0.000,0.000,0.000,1369,447,0,0,6,0,0,0,447,894,746.6,200.0,-106.3
23318,6.736,0.000,0.000,0.000,0.000,0.000,0.000,1375,447,0,0,0,0,0,0,447,894,747.1,200.0,-105.8
23332,6.246,0.000,0.000,0.000,0.000,0.000,0.000,1375,450,0,0,0,0,0,0,450,900,747.6,200.0,-105.2
23353,5.904,0.000,0.000,0.000,0.000,0.000,0.000,1375,450,0,0,0,0,0,0,450,900,748.2,200.0,-104.7
23370,10.534,0.000,0.000,0.000,0.000,0.000,0.000,1375,449,0,0,0,0,0,0,449,898,748.9,200.0,-103.9
23406,7.402,0.000,0.000,0.000,0.000,0.000,0.000,1375,446,0,0,0,0,0,0,446,892,750.2,200.0,-102.6
23422,6.112,0.000,0.000,0.000,0.000,0.000,0.000,1375,444,0,0,0,0,0,0,444,888,750.8,200.0,-102.1
23437,6.672,0.000,0.000,0.000,0.000,0.000,0.000,1375,445,0,0,0,0,0,0,445,890,751.3,200.0,-101.5
23453,6.970,0.000,0.000,0.000,0.000,0.000,0.000,1375,446,0,0,0,0,0,0,446,892,751.8,200.0,-101.0
23467,7.594,0.000,0.000,0.000,0.000,0.000,0.000,1375,443,0,0,0,0,0,0,443,886,752.3,200.0,-100.5
23565,6.644,0.000,0.000,0.000,0.000,0.000,0.000,1344,442,0,0,6,0,0,0,442,884,752.8,200.0,-99.9
23570,89.688,0.000,0.000,0.000,0.000,0.000,0.000,1350,440,0,0,6,0,0,0,440,880,755.9,200.0,-96.6
23603,5.199,0.000,0.000,0.000,0.000,0.000,0.000,1356,437,0,0,6,0,0,0,437,874,757.0,200.0,-95.4
23656,6.206,0.000,0.000,0.000,0.000,0.000,0.000,1335,436,0,0,6,0,0,0,436,872,757.5,200.0,-94.8
23662,42.877,0.000,0.000,0.000,0.000,0.000,0.000,1341,441,0,0,6,0,0,0,441,882,759.0,200.0,-93.2
23695,5.443,0.000,0.000,0.000,0.000,0.000,0.000,1347,439,0,0,6,0,0,0,439,878,760.1,200.0,-92.0
23710,6.221,0.000,0.000,0.000,0.000,0.000,0.000,1353,441,0,0,6,0,0,0,441,882,760.6,200.0,-91.4
23725,6.020,0.000,0.000,0.000,0.000,0.000,0.000,1359,440,0,0,6,0,0,0,440,880,761.1,200.0,-90.8
23741,5.598,0.000,0.000,0.000,0.000,0.000,0.000,1365,440,0,0,6,0,0,0,440,880,761.6,200.0,-90.3
23755,5.778,0.000,0.000,0.000,0.000,0.000,0.000,1371,440,0,0,5,0,0,0,440,880,762.1,200.0,-89.7
23771,5.630,0.000,0.000,0.000,0.000,0.000,0.000,1376,444,0,0,0,0,0,0,444,888,762.6,200.0,-89.1
23786,5.718,0.000,0.000,0.000,0.000,0.000,0.000,1376,447,0,0,0,0,0,0,447,894,763.0,200.0,-88.6
23801,5.958,0.000,0.000,0.000,0.000,0.000,0.000,1376,447,0,0,0,0,0,0,447,894,763.5,200.0,-88.0
23817,6.456,0.000,0.000,0.000,0.000,0.000,0.000,1376,443,0,0,0,0,0,0,443,886,764.0,200.0,-87.4
23831,6.688,0.000,0.000,0.000,0.000,0.000,0.000,1376,444,0,0,0,0,0,0,444,888,764.5,200.0,-86.8
23850,5.987,0.000,0.000,0.000,0.000,0.000,0.000,1376,443,0,0,0,0,0,0,443,886,765.0,200.0,-86.3
23869,9.704,0.000,0.000,0.000,0.000,0.000,0.000,1376,443,0,0,0,0,0,0,443,886,765.7,200.0,-85.5
23904,6.931,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,0,0,0,0,442,884,766.8,200.0,-84.1
23919,5.898,0.000,0.000,0.000,0.000,0.000,0.000,1376,442,0,0,0,0,0,0,442,884,767.3,200.0,-83.5
23934,5.703,0.000,0.000,0.000,0.000,0.000,0.000,1376,441,0,0,0,0,0,0,441,882,767.8,200.0,-82.9
23950,5.671,0.000,0.000,0.000,0.000,0.000,0.000,1376,440,0,0,0,0,0,0,440,880,768.3,200.0,-82.3
24044,6.016,0.000,0.000,0.000,0.000,0.000,0.000,1346,441,0,0,6,0,0,0,441,882,768.7,200.0,-81.7
24052,85.883,0.000,0.000,0.000,0.000,0.000,0.000,1352,441,0,0,6,0,0,0,441,882,771.4,200.0,-78.3
24126,7.300,0.000,0.000,0.000,0.000,0.000,0.000,1330,440,0,0,6,0,0,0,440,880,772.5,200.0,-76.9
24133,44.761,0.000,0.000,0.000,0.000,0.000,0.000,1336,439,0,0,6,0,0,0,439,878,773.9,200.0,-75.1
24165,5.985,0.000,0.000,0.000,0.000,0.000,0.000,1342,434,0,0,6,0,0,0,434,868,774.9,200.0,-73.8
24181,5.873,0.000,0.000,0.000,0.000,0.000,0.000,1348,432,0,0,6,0,0,0,432,864,775.3,200.0,-73.1
24196,5.997,0.000,0.000,0.000,0.000,0.000,0.000,1354,435,0,0,6,0,0,0,435,870,775.8,200.0,-72.5
24212,6.343,0.000,0.000,0.000,0.000,0.000,0.000,1360,435,0,0,6,0,0,0,435,870,776.2,200.0,-71.9
24226,6.796,0.000,0.000,0.000,0.000,0.000,0.000,1366,439,0,0,6,0,0,0,439,878,776.7,200.0,-71.3
24241,6.519,0.000,0.000,0.000,0.000,0.000,0.000,1372,438,0,0,2,0,0,0,438,876,777.1,200.0,-70.7
24256,5.870,0.000,0.000,0.000,0.000,0.000,0.000,1374,445,0,0,0,0,0,0,445,890,777.6,200.0,-70.1
24275,6.187,0.000,0.000,0.000,0.000,0.000,0.000,1374,444,0,0,0,0,0,0,444,888,778.0,200.0,-69.5
24294,9.705,0.000,0.000,0.000,0.000,0.000,0.000,1374,444,0,0,0,0,0,0,444,888,778.6,200.0,-68.6
24329,7.014,0.000,0.000,0.000,0.000,0.000,0.000,1374,443,0,0,0,0,0,0,443,886,779.7,200.0,-67.1
24344,5.811,0.000,0.000,0.000,0.000,0.000,0.000,1374,439,0,0,0,0,0,0,439,878,780.1,200.0,-66.5
24359,5.935,0.000,0.000,0.000,0.000,0.000,0.000,1374,439,0,0,0,0,0,0,439,878,780.6,200.0,-65.9
24374,6.086,0.000,0.000,0.000,0.000,0.000,0.000,1374,441,0,0,0,0,0,0,441,882,781.0,200.0,-65.3
24390,6.015,0.000,0.000,0.000,0.000,0.000,0.000,1374,441,0,0,0,0,0,0,441,882,781.4,200.0,-64.6
24405,5.993,0.000,0.000,0.000,0.000,0.000,0.000,1374,442,0,0,0,0,0,0,442,884,781.8,200.0,-64.0
24420,6.314,0.000,0.000,0.000,0.000,0.000,0.000,1374,441,0,0,0,0,0,0,441,882,782.3,200.0,-63.4
24476,6.238,0.000,0.000,0.000,0.000,0.000,0.000,1342,441,0,0,6,0,0,0,441,882,782.7,200.0,-62.8
24489,47.338,0.000,0.000,0.000,0.000,0.000,0.000,1348,443,0,0,6,0,0,0,443,886,784.2,200.0,-60.5
24571,5.757,0.000,0.000,0.000,0.000,0.000,0.000,1327,440,0,0,6,0,0,0,440,880,784.6,200.0,-59.8
24580,71.099,0.000,0.000,0.000,0.000,0.000,0.000,1333,433,0,0,6,0,0,0,433,866,786.6,200.0,-56.8
24600,9.108,0.000,0.000,0.000,0.000,0.000,0.000,1339,431,0,0,6,0,0,0,431,862,787.1,200.0,-55.9
24635,8.089,0.000,0.000,0.000,0.000,0.000,0.000,1345,433,0,0,6,0,0,0,433,866,788.1,200.0,-54.4
24650,6.182,0.000,0.000,0.000,0.000,0.000,0.000,1351,434,0,0,6,0,0,0,434,868,788.5,200.0,-53.7
24665,6.203,0.000,0.000,0.000,0.000,0.000,0.000,1357,439,0,0,6,0,0,0,439,878,788.9,200.0,-53.1
24681,6.273,0.000,0.000,0.000,0.000,0.000,0.000,1363,439,0,0,6,0,0,0,439,878,789.3,200.0,-52.4
